FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
1922750,299861,5176,332,629,37042,2341166,354129,3612,421,539,16589,92,1542
2843919,533018,7699,555,1286,40022,2294829,390543,3640,370,465,14738,97,1543
3104103,301573,75604,4916,1214,80456,3571165,374689,64166,3972,920,38246,82,1544
2957918,487774,10562,1251,361,29708,2349548,367722,4615,596,407,13419,100,1544
15589413,3507289,110863,9960,595,435895,5523187,1247691,29441,2288,712,92359,219,1545
1806709,255728,7065,454,0,104342,1963795,328472,4915,367,216,54069,88,1546
2569270,116121,3155,655,489,980,3701182,148905,2963,353,293,966,69,1546
3385845,715473,14828,1414,0,319650,2681566,598653,7903,710,1181,149260,92,1547
3502483,780704,17174,1588,0,1372834,2464463,536508,6120,755,643,438861,113,1547
3909971,571434,16594,1389,0,520242,2889378,389477,5916,513,0,148125,120,1547
2596478,547068,3433,158,1866,2080,1986493,487145,1428,162,930,1346,100,1547
2729364,398919,7208,967,980,36172,1888125,289174,4050,632,696,12995,111,1548
2718208,410381,3094,613,0,4791,2348901,327253,1573,325,392,2254,102,1548
3502290,877851,20562,2083,0,1280584,1985977,663484,5014,652,227,421052,163,1548
2517026,685238,13730,1221,0,633217,1964145,371699,4454,410,368,247196,152,1548
4917409,839246,19440,2239,236,281350,4482105,715138,10363,1209,1068,128409,98,1548
2428593,189151,5662,725,787,52943,3001800,197630,2923,392,519,22104,84,1548
1970553,191942,6124,1012,730,352807,2497221,222817,4223,643,1893,186554,80,1549
2326915,225383,2568,442,599,1798,3393084,320381,1770,270,262,1175,66,1550
3050289,254848,5946,831,1584,3207,3813539,290890,4088,400,829,2044,74,1550
2679740,370351,11088,583,0,94689,2171259,326238,4529,456,178,32534,99,1552
12781640,3010490,48248,4441,0,642158,6587457,2240467,16430,1642,1291,192517,141,1552
3732389,418328,14726,1410,0,483551,4244153,496277,9982,910,570,228641,70,1552
4481092,875284,18092,2052,88,53519,3360112,544370,8056,791,366,21218,111,1554
4922999,884962,19912,2170,743,24399,3450073,551312,6109,709,505,9245,137,1554
3181585,334177,7318,1037,1011,19710,2333770,235617,3116,500,583,6706,97,1554
1999900,312124,6735,792,0,161825,2069199,355940,4027,425,0,82464,75,1561
1769765,131316,5852,763,937,12227,2168026,162301,3930,474,632,5594,80,1561
1789093,161127,8326,693,476,10880,2210521,198683,5934,594,835,6275,89,1562
2366352,285738,1621,481,189,1269,2605580,243090,956,233,534,637,105,1566
6899619,1230294,17032,1695,1164,83165,5311758,1121242,6761,771,661,38740,106,1573
2481522,329170,2426,866,779,1058,2462624,300128,1563,412,408,590,86,1574
2252543,505111,6790,911,1300,6105,1671660,381516,2143,341,733,1998,105,1574
1777161,228811,6416,841,0,245522,2137865,283998,4562,623,432,122644,89,1575
2311069,233676,6054,279,0,212196,3131847,310751,4589,324,0,105724,76,1576
3615362,659868,18066,1302,0,183095,2919096,483276,7110,691,775,71138,103,1576
2566664,309050,11600,1103,0,1227294,2591247,316764,6442,800,0,492595,92,1578
2286391,196915,4266,387,834,1968,3160109,239820,3697,307,473,1223,67,1579
6229806,1013989,38043,3416,0,661206,4079290,796447,26048,2201,1735,289140,151,1580
2262051,271053,4260,494,1030,4990,2931150,353273,3047,447,554,2689,82,1580
4683201,774016,21593,2685,1286,89039,3013744,487043,10029,1172,858,37098,144,1580
2105378,328867,5614,674,856,80158,2356806,381139,3402,407,504,35620,85,1581
1902438,186929,5752,562,141,71871,2226728,232860,3522,381,904,38255,76,1582
2099242,232334,4877,771,176,9283,2725354,323258,3847,462,586,5063,70,1583
3336037,471212,13235,1292,0,393436,3975735,551283,8275,938,685,172395,78,1583
2489871,543389,4401,336,543,7603,2973597,611482,2633,252,208,4055,74,1583
2993111,529269,9143,1016,812,3918,2238468,390327,4144,398,644,1685,120,1583
5943415,1171485,13417,2145,2041,13669,5056543,1017556,5580,829,1088,4082,123,1584
1646062,238767,2772,470,867,833,2068648,263089,1715,257,353,864,74,1585
2187458,157585,2260,1043,2166,4021,2323235,173193,1182,439,1272,1464,79,1585
4291453,1230342,13456,1913,1634,52962,2944095,692032,5689,604,479,17193,163,1586
1589646,248833,1770,142,579,1080,2206026,344874,1323,76,402,664,66,1587
4110879,793048,9032,1447,0,8509,3691508,647715,3665,689,162,3167,102,1589
4152728,429682,8951,1201,926,53074,2921581,327837,4592,665,732,27293,107,1590
1655155,243901,4490,599,737,7547,1769019,280799,2906,429,600,3479,80,1590
2213044,211642,4751,573,1565,2258,2674421,283740,3688,415,1063,1356,72,1592
1807397,269783,1689,84,1324,3786,2403948,345062,1118,230,792,2553,71,1593
1797243,190959,2583,761,0,3935,2235871,209832,1891,302,312,1617,79,1594
1834666,325984,2369,806,795,16056,2349057,423328,1843,572,362,5716,81,1594
3103225,556818,12466,1594,0,557367,3077435,726403,9333,895,491,271590,81,1594
2365351,259923,2438,696,640,9789,2758741,343807,2110,292,568,3453,83,1594
4966105,887924,17850,1874,1215,83486,4054359,745190,7903,722,684,40333,106,1595
5201760,1099420,18033,2682,4249,23728,3796722,879546,8881,1378,2723,11119,99,1595
1585264,250753,1921,690,646,1436,1777454,292320,1048,294,508,719,78,1595
1516228,294122,3547,248,605,2891,1881722,365949,2158,215,405,1694,82,1596
2570630,521472,4679,995,933,4983,2224976,521410,2143,341,657,1764,89,1596
3201808,644756,6161,1138,1021,4366,3033930,656504,3263,591,657,1898,90,1596
3639291,646483,10036,1121,1506,20502,3894656,596789,6990,619,1031,8957,88,1597
1869663,207419,3033,46,520,4122,2324771,270595,2166,288,306,2059,77,1598
2060382,236046,4778,789,439,19294,2868386,309661,4024,462,642,10508,67,1599
3789847,868958,5858,438,542,5641,2698465,798517,2491,305,401,2065,123,1599
3610781,393149,6928,781,0,146084,2471939,317360,2822,320,379,68596,98,1599
2141941,349498,8380,713,499,10293,2452368,406785,5223,430,401,4326,78,1600
2148686,165137,4847,590,124,182734,2944355,236363,3615,475,734,101185,75,1601
1989070,206319,2864,351,1058,5093,2917969,266126,2146,275,1009,2968,66,1601
2813991,279253,12472,1015,170,70964,3318154,330928,8041,723,501,30794,64,1603
9011345,2503931,26298,2572,3088,46362,4126593,1466798,7632,930,983,18632,147,1604
2571781,509304,10049,1676,0,455203,2444624,501886,5392,935,365,201395,104,1605
3090556,618793,9046,956,107,109586,3509582,664688,5918,609,540,51228,97,1605
2860504,805008,6308,664,1622,43817,2792526,844591,2792,373,1038,22302,96,1606
2468013,415436,6694,971,411,39826,3048807,467615,4664,524,563,18071,87,1607
3168198,910889,12418,1630,1356,93830,3484661,1157535,9582,1154,1131,46105,83,1607
6155486,874876,20472,1975,3676,20024,3532224,507790,6665,796,1370,6153,148,1608
1925260,249308,2204,732,751,1030,2391894,285560,1157,236,630,515,84,1609
2672548,320261,8227,503,1367,30132,3004110,365539,4932,469,995,11923,100,1610
5213490,904667,49082,4781,0,1409982,3592664,753677,31262,2714,2267,404922,123,1610
4312553,779393,17304,1317,0,631058,2927714,459296,5100,521,1760,228289,156,1610
5276649,827301,16146,2154,1181,215032,4254016,509914,6105,809,583,64428,124,1610
5136767,1060650,47000,3986,0,260055,3523667,821067,29387,2348,1173,85383,115,1612
7943900,1638584,27158,2683,2598,54642,4763834,1237907,9566,1196,1378,17550,172,1612
6787056,1215656,26938,2543,0,738228,3785747,685836,10812,1139,1049,259050,159,1614
2656937,469695,12865,1806,0,341656,2145247,392193,5346,716,954,102697,116,1617
7566409,1434288,33362,3145,0,398668,3727728,848133,8737,883,634,115829,135,1618
3451853,596367,11283,1748,504,198513,3782790,576652,6626,740,877,90042,84,1618
3874999,461340,5641,758,1198,2798,3029136,365487,3136,447,538,1373,92,1621
1659003,236056,5866,674,0,427326,2318112,298683,4544,397,209,246334,69,1621
3020280,359800,9483,786,1056,11618,3316117,382203,5814,518,566,5784,87,1621
2721057,826417,8273,1057,623,44801,2816380,997137,5023,592,431,20814,77,1623
10585969,1508632,30430,3604,1292,87956,8984374,1180446,14031,1644,893,34264,116,1624
5333023,963638,21596,2802,0,1194646,3326620,747870,7525,1039,475,282986,127,1624
1611108,554832,4976,1061,0,126482,1302103,454959,2269,375,425,71172,95,1624
2233253,298157,8004,1494,0,291234,2045736,281334,4115,493,780,130781,105,1624
3322457,666512,25694,381,0,274672,2215597,519500,6939,366,213,91112,120,1625
7801203,1730879,107646,6310,0,361744,6452942,1187499,53288,3349,761,110126,118,1625
3098126,1246473,40916,2512,867,131638,3292344,1123738,18090,1182,1413,53110,60,1625
2067901,227333,9856,925,664,16731,2926568,281858,7865,633,730,9229,65,1625
1883111,216227,3432,958,0,150144,2434745,268554,2220,493,118,72042,80,1626
3028305,934161,10744,1534,871,195517,2374541,667731,4173,620,696,83622,132,1626
10380710,1948199,23906,3332,2756,20890,5572534,1150968,6861,986,1044,5326,156,1626
1667204,282260,4882,1003,1056,14927,2436658,369137,3095,447,1077,7453,79,1626
2561501,1312665,13434,1601,1599,26368,2164507,883063,5081,527,662,10919,102,1627
7761774,1175985,53967,4350,0,550698,4368857,653664,27717,2025,872,170744,132,1629
2611269,630908,13058,1347,1324,10428,3663567,827258,8018,947,782,5058,72,1629
1885892,202097,1890,0,661,1296,2562723,263308,1415,62,515,965,69,1629
2222355,298079,2894,602,0,73224,2519451,322855,2489,369,304,34231,87,1629
5786945,1070292,26588,3097,0,959937,3623457,812434,9700,1133,172,332174,115,1631
1815303,366152,5864,671,717,47804,2350215,380396,3313,476,673,23732,77,1631
3164555,598836,5005,573,939,6172,3482451,657758,3703,271,600,2620,87,1633
2609727,359733,6577,673,74,82251,2170095,251188,3623,425,343,34690,99,1633
2023052,170677,6810,893,0,231839,2584537,217429,5135,512,414,125384,73,1633
6225369,922720,24837,2142,952,34442,3487030,539987,8249,869,761,13454,138,1633
1948788,206115,3965,0,0,2162,2577139,277790,2554,161,209,898,77,1634
2530268,277013,7145,1215,0,35941,2991142,328080,4346,499,260,14903,83,1635
2340520,237049,7286,432,668,67447,2765447,282861,5053,421,578,32203,95,1635
3349482,359087,4898,783,1844,47827,4302322,486248,4325,774,1008,25717,88,1637
1948422,159774,3710,680,0,227476,2470370,206327,2485,293,589,107268,76,1638
2739718,239334,6221,786,58,22150,3147584,305348,4624,502,305,11493,70,1638
2669415,256981,2318,404,455,1613,3667448,365255,2040,366,292,986,74,1638
1998886,229251,3287,477,280,16173,2816298,308483,2453,489,150,9217,80,1639
9673685,1901727,126194,8889,1844,425776,5898067,1292578,46575,3284,1177,121070,144,1639
1577535,379385,3460,660,931,3811,1602772,417903,2161,303,576,1719,71,1640
2056822,459317,3576,332,333,12607,2525223,565542,2316,219,331,5692,93,1641
11023149,2546597,30838,2763,0,645461,4456251,1632779,8532,1000,1260,269285,218,1642
3228435,615326,13055,1806,0,228448,3488611,676111,8321,876,438,109292,101,1644
3233570,892399,14532,1669,0,292834,2261770,467882,4117,534,657,126988,160,1644
3264479,814685,9232,1481,1831,38255,2454935,612557,3983,521,965,13586,165,1644
1732941,186556,4482,799,1045,3625,2419567,224073,2927,402,956,1673,66,1644
5359495,961534,21568,2113,0,186255,3628982,730651,11188,913,522,81259,118,1645
2635724,396941,5660,822,33,19055,2008072,343225,3006,449,418,7691,94,1646
1876061,241641,3295,324,580,5560,2439202,312567,2329,182,679,3417,61,1646
1591194,387319,2879,36,804,16236,1828198,395571,1868,190,673,7252,86,1650
11478175,3320335,27958,4177,4553,52594,6527494,2453685,9856,1685,2406,11637,170,1650
2028425,259540,8484,1163,0,1102705,2550611,326187,5692,687,2138,551970,69,1650
2434498,729272,12173,1410,0,690876,2406745,874484,7478,1104,180,314897,78,1650
2105462,225202,5432,683,723,3752,2896069,324706,4349,401,510,2062,60,1650
6761486,1377827,45119,3539,94,247586,3582636,733031,22481,1552,676,87351,131,1651
3991303,577020,12574,1601,0,453535,2653107,504725,5289,660,301,226024,114,1651
2699289,444379,11321,1833,501,64423,2442045,464194,5509,717,392,28172,104,1652
2290699,522799,4435,1025,862,3731,2926032,670142,3153,604,774,1783,76,1653
6840611,1506389,20728,2852,0,1305411,5229237,1308231,9747,1112,3127,610115,108,1654
1642565,190262,1807,427,670,2844,2202627,204781,1154,179,237,1911,66,1655
2131303,226989,5444,810,605,7154,2662827,287703,4436,557,1068,3543,82,1658
1985112,241006,5092,750,0,85029,2545603,278909,3263,416,0,42523,77,1661
1747448,234521,2251,1076,1349,3391,2359442,315501,1817,423,905,2001,79,1661
1838636,205091,5414,866,0,175293,2135200,236323,3696,328,492,76962,73,1662
2598405,737782,5949,1044,0,64865,3009620,881372,3970,440,505,32820,81,1664
15015143,2471630,50605,5677,0,798107,6069293,993050,13765,1216,755,173379,250,1664
2786431,513573,10532,1240,1308,134628,3150280,313868,4289,512,664,57756,107,1664
1682590,452621,3782,677,1121,1029,2538626,637058,3618,486,549,678,64,1664
1861305,249504,4106,636,926,1342,2572956,245106,2402,348,678,567,79,1664
3324399,536235,12215,1336,0,151369,2440519,408006,4598,495,476,58911,114,1664
1973392,337943,9961,781,0,340747,2043652,304343,5176,344,635,137417,93,1665
2590991,410452,7926,864,367,14333,1640134,249926,3732,397,275,5506,113,1665
3336507,497955,5221,863,1200,19576,3237009,469794,2532,439,515,8107,97,1666
1642671,212614,3200,449,762,2520,2566084,239509,1773,301,521,1563,75,1666
2386420,360665,2465,799,906,582,2826783,400416,1621,454,555,588,69,1666
2590435,285984,3941,826,961,5804,3105076,301899,2611,404,951,3135,81,1666
6104684,783224,18783,2248,288,196761,5359382,661857,7510,911,823,63418,113,1668
4021039,562630,8018,1073,1318,12735,3166731,397409,4066,419,598,5077,105,1669
1675141,167766,4088,776,630,1133,2659686,211180,3031,332,636,748,59,1669
3006382,935990,7489,1494,0,539047,3368920,957895,4018,566,1162,261562,97,1669
1548672,278822,1959,140,687,282,2442657,395643,1511,209,529,262,58,1670
3765026,645563,5433,1370,1777,12609,3558102,592591,2547,593,991,4168,99,1670
1583576,351271,4127,928,1178,3309,2264619,439581,3000,584,816,2060,64,1670
7024805,1276641,17369,2634,0,264209,3128240,654611,5154,822,309,99815,172,1671
2051059,475911,6436,805,24,73221,2326062,509878,3917,531,545,34075,79,1671
3595727,371093,5441,773,768,53439,3113468,279872,3811,499,720,27884,89,1671
4463711,810222,9385,1530,1603,8912,4440627,799865,5152,588,884,3176,109,1672
2207151,503989,4634,716,348,1706,1822169,566710,2931,330,352,928,88,1672
12496061,2166350,41741,4166,623,225213,6584473,1354772,12435,1408,1267,64458,147,1673
4232765,813474,16612,1721,968,321836,2437037,449258,6491,623,1098,118904,135,1674
1804235,396921,4550,501,470,1642,2791972,557196,4057,586,402,1040,59,1675
2147669,435678,8977,1220,998,223210,2895200,530048,5528,747,1270,104130,77,1677
14435984,2972251,52865,6169,0,2229633,6293032,1673190,15375,1641,687,624331,178,1677
4507882,685196,11862,1427,0,342519,3117440,579375,4362,632,0,131476,106,1677
8470195,1374148,30097,3517,0,1134399,3212973,547936,6178,848,1002,221323,218,1677
1592935,240636,3027,546,604,2071,1997246,273333,2123,301,326,879,67,1677
2331096,584210,6568,456,1065,3459,2392747,668758,4303,366,423,1620,80,1679
6285404,1694316,23085,2621,0,1090857,4790304,883974,8892,853,592,478443,146,1679
5029270,1150584,32889,2856,236,351665,4062764,772703,12796,1170,943,142678,113,1679
2946130,399007,3190,654,141,3168,3725930,488091,2543,331,399,1891,83,1681
3575532,342577,5116,808,223,58595,2749188,277635,2573,367,641,28174,105,1683
3854285,588639,11361,1305,1053,24225,4154859,600974,4842,514,888,9972,92,1684
2247984,369954,5268,715,370,16691,3222800,415949,2928,425,369,7239,93,1686
5516917,723694,15004,1452,0,316368,3295219,422651,4450,608,509,83689,124,1686
4141416,439109,8051,823,854,39886,3191151,334110,3951,547,619,18455,106,1687
2707142,255503,2898,496,1148,2451,2458495,242779,1350,166,700,1288,82,1687
13924818,2076969,68681,5923,151,260004,7602149,1198530,21460,1880,395,63343,155,1688
8105914,1208083,61697,3958,0,1032231,6049686,866629,39842,2460,584,313273,146,1690
5770769,933840,26031,2930,0,2031915,4032261,620257,8555,1063,130,548223,145,1690
3952074,811578,18873,2337,0,1393669,2843904,724126,7259,889,0,534734,116,1693
2195146,264597,2529,501,858,5784,2985092,330326,1765,276,375,3232,73,1693
3497625,783221,17955,2228,0,299933,2706039,509235,6162,703,251,130434,114,1694
11430108,3178927,47400,5857,0,2718228,6490415,2249536,17299,2351,80,842169,150,1695
2322587,238587,6912,826,674,45913,2929550,322737,5503,536,458,23882,84,1696
5831791,974959,13273,1822,0,431136,4126744,750736,4601,534,627,121422,133,1696
3538821,485791,12144,1650,709,25997,3350248,556458,7601,704,491,14025,101,1697
2190177,458839,3451,512,471,1751,1719596,395120,1310,177,259,941,91,1698
1696793,294042,1478,98,673,931,2610298,407541,1311,141,372,422,65,1699
1651314,201853,6521,780,0,457683,1950004,248826,4389,453,336,232060,81,1699
6515532,1596236,35045,4273,0,2026125,4470653,1128820,13061,1602,1275,804084,140,1701
1873558,368890,3758,345,0,11706,2959797,514900,2439,213,238,4578,75,1701
3383421,454821,28651,2405,939,22681,2925004,321412,18094,1397,512,10036,107,1701
3906637,798968,19781,1985,0,580715,2120389,472226,7494,677,1026,170829,136,1703
1873219,89306,2461,475,426,13421,2680007,122518,2157,375,409,7243,75,1705
14078354,3941984,80353,7875,0,1537439,6769669,2216932,17425,1814,1041,503157,177,1705
4546689,460204,14607,1542,0,382405,5037451,579033,9876,1144,559,187826,78,1705
2086008,356360,8210,1085,902,70826,2340157,408820,5756,678,1003,36923,85,1705
2804036,408489,6045,604,881,10657,3518179,551092,4717,570,547,5436,68,1706
2179981,302446,5902,472,348,6333,2929305,394243,4314,480,214,3477,79,1709
1825581,230416,5735,657,695,23320,2486952,297553,4113,519,519,12648,71,1709
2649677,644910,15802,1859,0,509134,1680118,556622,7581,785,258,212055,100,1709
2128019,255577,2386,410,730,1642,2384038,308457,1298,181,530,1232,78,1713
15105145,4418934,89621,9407,2720,839044,8475804,2941418,30749,3073,2897,242196,170,1713
1785388,278342,2145,464,170,1526,2625274,363413,1626,217,435,661,74,1714
2041567,257178,3202,474,826,24053,2674953,277401,1611,289,629,11428,78,1716
1657805,202407,6207,989,2082,14653,2095705,232180,3991,524,950,6922,80,1717
9414257,1869609,52497,5025,79,426139,5490982,1170244,17252,1690,1019,114781,158,1717
5216226,896789,21933,2284,0,691550,4250291,652179,8233,819,24,279415,127,1718
3551732,554321,7286,1122,1023,19540,2470770,491941,2951,343,741,5361,107,1718
2223388,261219,2706,459,1026,3197,2819252,308422,2461,297,613,2187,69,1719
3357416,432761,11914,1652,508,160476,3610657,327212,4856,800,597,58935,88,1720
6065531,990345,18009,2422,0,864549,4380589,734053,8991,1145,2076,331828,128,1725
1619585,432890,7405,246,0,10168,2663211,671755,5116,269,0,5552,55,1725
1544532,364896,13150,800,0,373550,3740447,664724,9978,628,0,296988,35,1725
1784002,257061,8919,599,138,116972,2157270,317753,6785,364,489,61204,71,1726
3732414,882576,16086,1894,0,1252675,2184726,742000,5853,608,148,475949,128,1727
2265112,324901,1119,853,843,1320,1951565,280018,580,406,514,792,92,1727
7280559,989258,18540,2144,101,255811,5227318,666917,6541,720,701,72723,124,1727
2014925,152096,5327,967,499,72427,2659256,216902,3659,410,565,42320,68,1728
2749231,305851,6742,1089,1511,65155,3682495,352910,4409,495,1038,32536,78,1728
2828040,337433,9653,1383,0,877897,3025778,295250,4907,566,433,364814,89,1728
1846698,166814,2921,702,687,4572,2657821,190896,1995,475,308,2419,71,1729
2185865,247469,4452,1251,0,277508,2498693,318985,3471,768,637,130962,77,1731
4444853,1063833,55829,4417,0,1218326,2344895,504014,27944,1967,573,275859,167,1732
2882186,466191,46419,2940,0,284739,2314901,358850,28973,1848,14,82559,109,1733
6772766,2037832,73355,5706,0,983952,3727484,1617466,35972,2683,640,294650,128,1733
1830166,160583,4203,29,52,4284,2462969,207410,3285,142,270,2358,93,1733
7975442,1504392,36145,3129,0,1467533,4135320,884956,9257,958,663,333720,159,1733
9190650,2051607,45430,5064,0,1368968,4531152,907097,10744,1364,955,276413,217,1734
5085823,865130,18020,1568,2074,94739,2583777,527118,5261,564,680,23912,157,1734
10381668,2642959,80955,7008,0,770108,6285613,1820513,28882,2537,1913,204213,133,1734
3050728,411771,15494,1401,668,17153,2832516,469717,9032,730,675,15257,75,1734
6043599,998023,16541,1280,0,985500,3820787,671696,7317,696,856,476188,116,1736
2108397,269980,10518,755,133,80390,2955506,341217,7758,520,632,37360,68,1736
11167282,1498862,26849,3493,0,1273117,7568816,1221856,11131,1093,212,328688,174,1737
4310610,650064,10589,1135,1590,30565,4017404,595724,4808,639,814,13046,108,1737
2917062,432486,8327,818,35,33808,2497571,251532,4078,351,364,11403,109,1738
5183278,1373608,22160,1365,0,950472,2844170,662816,7024,986,1226,276954,189,1739
6155366,1386246,27079,3116,0,1973142,5037552,1185204,11340,1356,526,813415,118,1739
8868980,1587914,34703,4114,0,772534,5733935,1168206,14169,1499,1285,253199,152,1740
2655668,351017,3810,384,812,6536,3627273,365264,3270,486,337,4293,82,1740
2019867,167187,3873,448,930,19367,2835708,221519,2256,301,586,10239,73,1741
2597005,383553,12947,1204,0,245142,2749242,448042,8830,966,582,114800,95,1741
4723917,751752,12831,1811,0,136197,3041338,407724,3827,563,112,56669,125,1742
6187887,1019201,29239,2609,1233,221805,4624968,846811,11814,1310,1056,78992,114,1742
1537002,323468,6775,570,610,5519,1706904,410228,4708,332,307,2527,74,1743
1779421,305488,2855,425,1078,674,2126672,369191,2016,274,545,522,79,1744
1891342,234188,1945,311,482,1510,2545932,289624,1283,147,402,862,64,1744
1875860,136706,2449,233,417,6702,2793738,174401,1383,294,524,3199,68,1745
3753407,408533,11853,1146,0,356813,3038110,303643,4759,384,490,138173,103,1745
2221723,274763,6457,760,0,459129,2297020,284440,4072,491,1406,193728,114,1745
13222974,3263404,52451,6052,0,2101756,6148365,1628711,13952,1639,1027,514317,174,1745
2219206,315796,5504,581,79,34793,2961479,456137,4195,481,377,18463,58,1745
1642341,304015,4512,607,958,10023,1948629,384389,3004,271,1107,5902,57,1745
2437101,633315,7188,1209,1425,24913,2418152,680833,4296,598,944,13159,74,1745
10078755,2013628,21398,3448,7219,15260,5654379,1352998,7123,1015,2713,5150,143,1745
13223180,3236705,42473,5093,0,638566,8016849,2159451,11711,1581,1019,190577,179,1745
6110455,1311684,11211,1558,799,22293,4011327,1093030,5036,595,349,8958,126,1745
1712861,201252,3083,657,421,1394,2097871,250747,2478,354,179,869,77,1746
2032746,305202,5278,171,749,7530,2308662,370688,2865,266,783,3528,80,1746
2217887,227397,8910,1022,0,184129,2606203,295292,6750,894,578,87136,72,1747
2169284,220294,9533,990,0,660541,2156226,276625,5834,656,0,318008,80,1748
1745209,346362,5059,845,1468,11468,2492641,374143,2808,421,1044,6154,96,1749
7160667,1564528,12328,1781,1724,12890,4318493,1075256,4766,732,916,3793,130,1750
8162627,1240754,17883,2377,38,660563,4839612,715139,4929,673,1315,214167,134,1754
1768947,205762,4599,622,208,931,1906745,260347,2928,440,256,764,78,1755
1739633,469134,1900,42,814,749,1936179,630281,1400,233,388,373,64,1756
4411756,731649,16412,1544,0,476611,3872926,837004,9855,1090,731,191946,88,1757
2899568,478459,5977,1191,348,20870,1996894,385012,2224,443,355,9251,113,1757
7111142,1840312,16891,2717,2468,38320,4331780,775794,4881,528,967,10156,177,1757
1579697,575330,5215,1121,1076,1261,1758837,609540,2622,646,935,577,74,1759
3637833,1208963,10339,1681,2024,25062,4233015,1477207,7513,1258,1547,11233,95,1760
2303820,213167,8820,1444,0,336458,2620696,277844,6067,793,503,173693,75,1760
1578294,332946,2611,367,1239,2106,1485217,244200,1032,228,860,1467,90,1760
1607331,335737,2371,638,633,5650,2101738,453181,1691,360,484,3289,83,1760
12375823,2391132,25769,2519,4777,44129,7094140,1720600,6981,880,1695,14201,155,1762
5750501,1321922,31805,2994,0,714114,3967817,1013155,14826,1344,0,340232,112,1762
2130730,226776,6720,947,0,366786,2751536,290056,4895,595,1211,184751,84,1763
10770671,2881660,92874,10208,2253,374002,3346382,1069826,39118,3411,1104,79655,202,1763
2019613,215098,2030,233,518,2944,2670864,260368,1511,165,215,1734,75,1763
2767101,244730,3390,108,426,4637,2574507,182505,1292,140,300,1783,92,1764
2474140,214636,1753,249,452,3961,3789485,278736,1347,195,339,2475,74,1764
1778108,341193,3490,736,449,6193,1709637,314469,1744,350,350,3380,90,1765
7841134,1515007,30122,3317,0,1791699,5586291,1385260,14264,1806,0,651804,147,1768
6093899,1641938,25550,2847,0,181971,3276338,849199,7441,850,671,64142,143,1768
13215963,2286546,56708,6156,0,2423131,5019422,926589,11116,1279,176,514419,184,1768
13517273,2764597,104259,9575,2695,165200,7541059,1597213,27370,2498,1427,47558,157,1768
10904990,2045153,59289,6179,3200,132343,5717313,1198322,20360,1866,1088,44750,144,1768
3176937,387417,7902,829,734,57838,3311535,469281,4790,565,651,27819,82,1769
3173101,498404,11705,1652,44,187929,2172287,321433,4374,691,599,61421,125,1770
1773795,198247,5155,715,686,3677,1551645,160910,2462,229,490,1533,81,1770
3812245,570462,9989,916,895,96172,3665563,603527,5716,578,871,40709,94,1771
3716520,527575,15506,1687,1049,99181,2827502,433757,6727,701,675,35839,97,1771
3141071,407087,5639,1452,630,19186,2761595,374499,2839,488,274,9373,95,1772
1957018,146744,5988,855,418,59531,2283609,190881,4711,517,472,31005,77,1773
2590175,334604,5708,773,0,5527,3147254,407184,4010,607,146,2614,78,1773
2866918,632564,7067,1433,2734,80779,2473262,528966,3011,619,1349,41060,115,1774
12801709,2860221,78483,8634,0,1330911,7947155,1861858,25016,2747,692,420180,152,1774
1845379,564782,6500,435,776,43539,2221118,616608,3343,234,741,24429,75,1775
10607546,2382520,53672,5258,0,627212,8651196,1708199,16957,1890,1039,165040,144,1775
12661684,2787529,88296,7933,0,3463192,7448863,1724811,42058,3948,159,1088447,148,1775
8302585,1988915,48493,5767,1053,628715,5231800,1294122,15000,1672,1023,173643,147,1775
6429595,1701081,17204,2856,2078,44166,4579329,1051501,6052,720,755,14445,182,1775
2320751,365115,8183,976,1001,44848,2441650,456885,5199,603,905,21593,77,1775
2376486,317897,5904,851,812,3568,3136042,363705,3277,538,340,2136,93,1775
1681311,194009,3616,951,4356,3237,2283152,233594,2670,560,3668,1464,85,1776
1785530,239115,3068,752,1242,1039,2049406,284618,1934,386,522,800,86,1776
4701305,729986,18335,1997,16,510784,4700345,750069,10639,1172,1536,207930,83,1776
7419000,1874627,25544,2482,3023,24942,6426488,1599955,14062,1616,1644,9306,98,1776
3355981,666492,13483,1800,899,118107,4012181,790759,7956,928,1111,54011,77,1778
3334224,596634,3765,694,889,1497,3297414,658545,1990,270,598,1019,88,1778
3401581,595529,6946,800,558,40809,2651187,567095,3441,412,535,18030,102,1778
3415853,464305,8986,1144,1736,63038,2983504,304020,3671,409,1159,24708,107,1779
1864671,252431,5148,617,1153,6889,2376813,336620,3462,382,586,3076,74,1781
11044026,2545259,36746,4655,0,869427,5843270,1467099,10633,1148,393,282264,180,1782
4594415,1156650,15492,1193,0,402448,4079884,1124598,7648,614,489,201647,108,1784
1974750,259163,2895,411,476,12875,2546671,331692,2182,440,363,6816,69,1784
3367378,578030,10951,1176,423,44870,2605075,514486,5080,538,866,18186,99,1784
6114262,1292283,26874,2225,0,1295061,4247209,846388,7477,739,307,432746,151,1785
14614793,2559403,46936,4546,3522,284891,6895057,1535385,14324,1439,1356,92060,186,1785
5689176,1172617,31586,4156,0,2102332,3443979,642645,8600,1128,925,568741,143,1786
4523849,1269836,23502,2408,0,734229,3075642,870259,8827,1069,175,320907,114,1786
