FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
1925102,334452,2461,2792,15934,3218,1778395,290438,1253,1338,7544,1865,103,3476
6440720,935034,7131,4700,18793,9853,5909238,920935,3353,2225,9316,3808,90,3481
12279927,2596496,14857,9950,40563,23625,4886184,1099050,2491,1940,8171,4394,211,3481
2638613,927743,5196,2673,12180,11250,1695659,640479,2014,830,4856,3481,151,3481
2313685,339954,2949,1521,8278,4038,2558942,410674,2149,1239,7094,2206,73,3481
3949602,1397927,6707,3191,12372,10546,2565674,887891,2752,1057,5874,3145,132,3481
1908285,162990,1462,2457,11255,1491,2883042,219316,1140,1962,9162,1377,69,3482
4989117,890498,4490,5561,29189,8615,4615295,991388,2448,3936,20984,3495,88,3483
6208064,1644017,10155,7755,37027,15752,3583772,1180301,2862,2236,10852,3711,158,3483
2096015,290331,3172,1492,7895,6272,2430816,304749,1962,854,5308,2850,93,3485
1822899,369794,2129,2062,9034,4808,2403345,298604,993,1296,6402,2370,100,3488
1462171,351527,2404,3246,15181,4919,1233048,270180,959,1683,10113,2183,97,3488
1599235,235350,2192,926,3792,1947,2034315,278885,1622,631,2659,1836,70,3490
4215512,1463571,8897,3947,15374,4627,3674517,1043848,3924,1806,6585,1950,108,3492
3769309,792636,5137,3129,12719,10966,2807032,613078,2335,1154,5779,4895,108,3492
7312987,1510589,9958,4534,18408,13838,5063844,935798,3563,1445,5953,4015,136,3495
2946651,269867,2885,2474,13225,7363,4388536,364968,2312,2075,11857,4302,64,3497
2114204,281041,2432,2254,11214,3692,2729612,366752,1514,1724,9888,2676,70,3497
1509186,414211,1959,2982,12713,0,1665525,438578,1154,1876,8053,1011,84,3497
1571396,451510,6209,1694,3732,12073,1550132,467640,3910,926,2202,5624,70,3498
14449814,4560008,24239,9361,29133,23026,5995017,2193859,6342,1977,6081,7087,188,3498
1652066,334133,1140,1666,8949,996,1922739,473280,890,1153,5562,1281,69,3499
7935097,1750327,11916,22484,113749,20140,5139434,1283369,3828,9810,54709,8806,131,3500
10840569,4116330,19883,9462,34805,18859,4485751,2098162,5542,2345,7416,5390,175,3503
2188127,305627,4404,1881,9299,2779,2614656,359096,3258,1624,7261,2096,76,3505
2603384,565449,4973,1231,3425,8678,2617912,660146,3561,877,2610,4320,91,3505
2769369,575057,4490,3349,13032,11194,2312242,434184,2246,1522,6650,5116,111,3510
6004498,425652,3905,2914,9632,8370,4120651,253576,1177,995,3370,3425,110,3512
4810359,638435,4879,4632,21407,5544,3907863,460192,2468,2086,8736,2314,102,3512
2949714,292480,2569,1420,7108,6289,3024482,268151,1617,880,4867,3178,88,3512
1545693,426336,2438,3243,15618,1274,1773655,477561,1341,2169,11571,892,73,3514
2685489,384261,3896,3745,13082,4540,2591834,436943,2603,2347,9293,2604,92,3518
4848725,1182662,5403,3821,21264,14377,3766729,751410,2251,1304,6790,4355,114,3519
14764145,4849487,26495,14728,64430,51171,5262300,1635416,4067,2712,13910,7299,243,3524
3211221,707195,5101,3761,17038,9644,2315456,470529,1852,1443,6182,3752,122,3528
5477520,1114216,6266,2918,12111,9650,5455257,838422,3096,1481,6791,4015,118,3528
5016989,1138295,7203,2747,11725,7291,3705279,629732,3194,1089,4671,2437,117,3528
1689965,546712,2701,3390,14199,3567,1909843,661904,1598,2057,9091,2377,80,3530
3325264,575884,2766,3712,14455,2898,2785062,561462,1242,1387,8579,1914,96,3530
1421036,319841,1794,902,3220,5739,1893141,407504,1009,617,2584,2992,75,3537
1765788,199981,2317,1375,3516,9368,1882403,250302,1517,776,2248,4848,91,3537
1979178,576127,5400,3790,15834,5472,1707367,477593,2572,2258,11541,2628,90,3540
2915894,262301,1756,1241,3830,3185,3131754,228911,1028,768,2463,1928,97,3541
2432109,406627,2251,1314,5378,4768,2701485,501658,1425,932,3490,2350,76,3543
2086350,298090,1864,2471,9012,4229,2687467,385148,1341,1576,7573,2484,72,3547
2477729,266667,1628,990,4753,6359,3067777,335238,1555,747,3913,2672,94,3548
13079402,3519983,19066,8370,34547,15765,9666850,2573627,6719,3639,15878,4443,155,3548
4444413,910580,5822,2814,11711,13087,3059742,545609,1965,1021,4894,4002,132,3550
6535392,2678980,1435,342,139,856,3385038,1650007,516,220,313,488,143,3551
4338002,900872,4270,6253,31195,3561,4942534,971095,2624,3764,20054,2919,99,3552
2380976,653889,3517,4398,22440,9231,2315095,515836,1363,1728,9863,4364,101,3556
4440597,887013,5079,6351,28995,13630,2949697,612618,1719,2123,10677,5071,122,3559
2648043,536969,3625,2189,9612,8538,2105418,538489,2185,1333,5106,5003,94,3561
7508974,1903722,13324,9979,45330,33881,2542147,781870,3311,2595,13417,8968,184,3563
7582416,1878938,9584,3868,12715,8136,5629699,1013616,3565,1475,4940,3302,129,3564
2769540,463176,5780,3758,15619,6559,2962169,423727,3696,2302,9651,2748,96,3566
3094777,882227,5707,5409,21122,6963,2534975,597508,2401,2676,12993,2520,139,3567
3940280,548951,4393,2997,11872,7147,3570631,585541,2334,1468,7621,3490,100,3571
8598780,1153894,8084,4917,22786,9307,5906628,904379,3233,1844,10224,3679,125,3571
2327103,309257,4051,934,4001,7006,2986826,308958,2456,702,2638,4760,77,3572
1719211,263951,5375,718,2193,6041,2059521,310293,3791,649,1042,3194,87,3572
1718610,208778,2207,1980,7266,8079,2172508,171735,1276,1384,5198,3626,83,3574
2548212,620988,2958,3014,14293,4108,1996703,361354,1464,1125,6348,2337,109,3575
3851886,603902,3621,4217,22308,3406,2692494,453798,1457,1780,10461,1209,99,3575
1745325,136725,1286,1241,5813,1793,2247408,176253,983,829,4073,1387,78,3575
7100589,2184035,15037,13308,66458,29564,3549769,1070417,3236,4037,20666,5674,190,3576
2462959,485380,4031,2828,11309,10801,2901732,627821,2667,2317,9092,6224,73,3576
2750553,711405,9375,4238,15753,9080,2686658,796682,6803,2536,10465,4334,82,3576
2377771,845170,1785,468,2266,273,1056689,447836,407,290,778,403,172,3577
3814066,518255,2952,4256,18376,4388,3191191,415658,1112,1936,10455,2627,98,3577
12800345,3319907,19464,8476,26106,26398,6173589,1820251,6388,2148,8088,7511,151,3577
2020866,342520,3436,2448,9701,7624,1642765,377272,2017,1607,6754,4692,98,3577
7435726,1478579,10580,6562,31091,15528,3931758,654052,2507,1572,7926,3641,182,3578
1609495,624944,3107,2164,13435,10097,1620338,678852,1664,1690,8219,4118,104,3580
2312758,279753,2939,1711,5369,6635,2542990,328811,1762,993,3087,3096,75,3583
3748207,730267,5857,1948,7339,7669,2770885,746884,2803,755,3750,4149,106,3583
3856086,572853,3358,7101,35911,4827,3867269,627643,1879,4428,23667,2581,94,3583
2968248,531328,2682,2403,8987,3970,3140400,508396,1379,1371,6985,2289,97,3585
1967181,176470,1499,1392,6070,4329,2872631,223298,1011,1099,4370,2867,74,3586
1773152,557571,2838,1842,7267,6534,1839189,700220,1556,938,4110,4056,72,3586
5568486,1606916,11536,8119,36224,19083,4828383,1123527,4181,3271,14995,8379,127,3591
1950064,295732,1334,2168,8500,1617,2375737,349382,691,1359,7097,810,79,3592
4268868,550463,2840,2297,7579,3886,5791038,645155,1814,1566,7181,1697,81,3595
4174465,644353,3370,2300,7251,4180,3004788,510524,1459,1030,3413,3049,109,3595
4814139,595254,5092,1903,7379,7821,3473571,516938,1931,850,3192,3559,117,3600
3765615,750783,7498,1726,4867,11019,3315889,827771,4429,1075,2271,4610,91,3600
1766989,135689,1340,1405,5727,4054,2420295,182828,867,1050,4705,2622,63,3600
2205129,885509,5803,3683,17673,13340,1163333,487726,1585,1367,6721,5174,143,3600
1939001,179767,1468,1447,5468,1319,2292526,239631,1026,964,4089,1193,68,3602
8283462,1619758,11122,10057,52350,17024,4967005,1132988,4424,3939,19772,6564,140,3603
1643070,476424,5157,1437,3979,3580,2282909,585058,3762,1057,3059,2218,80,3609
2347029,568941,4889,3127,13769,5240,2858152,654281,3883,1427,7463,2099,96,3611
1897320,201432,3154,2348,8912,8568,2253222,233354,2037,1393,6353,4654,72,3613
3981861,622724,3705,9451,49507,4921,3581759,555928,1376,5304,29268,2157,116,3613
1549654,373637,981,1188,4868,871,1772510,303355,512,736,3203,536,89,3615
6099328,2358500,1609,24,1055,387,3121206,1282542,515,146,465,509,147,3620
1938033,600612,2438,1594,4977,4076,2466242,621670,1335,1137,3774,2482,92,3621
5782896,1016711,5272,4898,21583,6630,4812309,1111872,2551,2694,10683,4573,107,3625
1531900,290901,1592,1367,3757,2633,2144941,242972,827,536,3281,1466,84,3626
1944492,289859,1544,1672,8155,2564,2604570,333274,720,1151,5724,2528,76,3626
1571194,227786,2674,1663,9335,3334,1440044,249192,1672,1253,6434,2614,93,3628
2578609,321290,2703,4301,26665,8472,2987609,390755,1600,3663,20829,4957,87,3628
8489484,1949712,12343,6059,23976,13975,4423736,1134347,3725,1652,6871,4652,144,3631
2106450,369906,1155,1172,5441,2830,2671951,500586,1005,798,3907,2462,77,3632
2181805,299031,4559,2020,4242,3302,2871605,393967,3666,1360,3484,1692,72,3633
1957915,294724,2377,1291,6607,5626,1940652,350568,1463,920,4062,2777,85,3635
3578035,1112235,8858,3352,13539,4454,3424471,1007506,4644,1513,5577,2404,94,3637
8191429,2648770,16700,21014,102825,11914,4592106,1388513,6703,5748,28636,4756,155,3637
5041123,1038488,12120,6142,22738,11532,2514875,558311,4902,1731,7391,3321,144,3638
2056763,312744,1678,1412,5772,1662,2291063,396653,949,680,5401,932,79,3643
2038126,384495,2485,1900,9562,6423,2221365,501285,1761,1438,6725,3573,74,3643
1594991,269139,2535,1407,5556,3628,2360357,302893,1452,1010,5485,2228,65,3643
6320467,1162579,4868,2799,12359,11185,5437537,976510,2379,1290,7241,4123,100,3644
1753280,273459,1305,1426,4643,2657,2097286,241025,874,954,3567,1219,86,3645
2155091,247915,2362,1211,3694,6976,2925092,316621,1835,998,3714,3271,76,3646
2299291,199693,1178,628,4314,1729,2503654,308000,1076,607,4385,2146,66,3646
3743082,725542,5373,2544,12862,18009,2573965,646792,2117,1206,6084,5518,119,3647
2582448,669037,5849,2487,7955,8222,2240016,559491,2504,1165,4905,3020,101,3648
2458975,369086,2556,2733,11068,2399,2841583,436185,1751,2004,8234,1591,71,3649
12239572,3668255,31574,16344,72578,58954,4785305,1713489,7833,3379,16186,12308,232,3649
2538396,420649,2000,864,2078,777,2006309,356995,832,371,1036,609,100,3649
4276258,1134090,5000,2377,8862,6052,4305718,1055907,2359,1126,5471,2908,102,3652
11626302,3406416,22292,9330,33922,22001,5821570,1938711,7460,3139,10329,5607,154,3652
2587615,425893,3215,1501,5674,2638,3518197,549168,2303,891,4442,1441,70,3652
5531709,1839845,9886,4253,13880,5728,3732434,1320677,4879,1648,5404,3344,113,3652
1938641,230122,1881,1877,9814,1316,2370375,258471,1405,1604,8297,1635,75,3653
5357546,1234570,14331,4450,11625,20717,2828832,913690,4218,970,3128,5367,159,3654
2204998,293871,3045,2395,9309,1847,2621442,333134,1761,1631,6970,1423,82,3654
2995642,551037,4831,3275,13179,10820,3221986,612031,2688,2177,10338,4576,77,3655
2912301,508981,1962,2818,8467,1859,2906870,545808,1094,1399,4937,1945,89,3657
1703972,161861,1498,1645,6853,7550,2285532,183129,1180,1283,5006,4297,92,3659
2080871,275996,1824,1643,7535,6243,3055477,369221,1090,1478,8704,2965,76,3659
2407723,204486,2246,2598,13178,2767,2517807,251012,1663,2084,8993,2043,73,3660
2075324,327967,3088,1869,8458,10851,2474990,275815,1652,1302,5093,4937,85,3663
1610615,203176,1717,1655,7213,2770,1780652,231849,1318,1018,6005,1213,81,3666
4483233,1074097,9209,8209,40710,18761,3467834,808861,4798,4128,19698,8020,140,3667
2862055,309824,4207,2503,9616,8199,2170289,229730,1448,902,4337,3350,84,3667
1668010,236381,1583,1784,8619,1756,2372864,313031,1235,1433,7292,1604,58,3668
2457946,271685,11859,4869,6351,1757,4216313,319983,10078,4313,5486,1258,71,3669
1890635,260453,1660,1204,6828,5420,2422608,331860,1084,845,5878,3372,67,3669
1809871,264040,1469,1962,10116,4469,2300068,350633,1150,1508,7489,2815,78,3670
1624450,333816,1755,2464,11442,1428,2278740,477974,1137,1904,9728,1430,80,3670
1643355,554844,2381,1324,6929,1860,2272970,748110,1746,905,5566,1186,68,3672
2634958,507871,3789,2326,8680,10199,2933101,508353,1897,1535,5875,5841,107,3673
3030519,346456,2730,1115,5616,1539,2148906,344559,1186,530,2236,1061,102,3675
2515543,605548,2308,1569,7654,6954,3459494,797785,1973,1252,5434,4394,78,3678
7976059,1601086,10515,7907,35936,35988,5976626,1140246,4230,2829,12569,13213,118,3678
3869729,478503,4103,2181,10233,7809,2598671,357612,1494,905,4158,2894,123,3680
2455764,720071,3167,2071,8003,4707,2480669,878565,1669,1201,5111,2263,81,3680
2156300,464957,2904,2509,11753,6944,1655917,363844,1359,1082,5574,3004,120,3680
3323333,542472,3574,3716,14845,5463,3487341,566899,2126,1662,7619,3171,96,3682
1700750,192591,2171,1571,7720,4072,2006248,213073,1268,1029,5748,2123,90,3686
11213729,2728852,23694,5870,10810,33588,4019082,881949,6269,1533,2976,4932,244,3687
5608657,888112,5609,6958,31776,4045,4032112,700681,2528,2661,12431,2558,111,3689
2591219,492394,3433,1362,5277,2724,2435093,389493,1370,753,3486,1229,103,3689
2225793,180452,2093,1536,5728,2268,3259455,206900,1629,1069,4999,991,81,3689
10455815,2400347,11716,6195,25167,14608,3911746,768301,2023,1129,5434,4052,238,3689
1750110,305664,1726,3635,18136,2377,1941839,339513,1013,2603,13244,2053,72,3689
1786255,242840,2677,6015,28761,6037,2083175,310772,1743,4594,21920,5377,71,3691
6844828,1204605,8524,9539,48633,16083,4106032,866975,2879,3205,16426,5698,138,3695
1601600,371732,2007,1627,6951,4688,2018050,518302,1157,1090,5561,2653,70,3696
3107616,466347,3283,2567,12046,2221,3946978,493912,2116,1801,9224,1764,74,3698
3769442,1221065,5327,1443,4467,9541,3611389,1207219,2808,938,2535,4550,98,3701
3728173,1397993,10640,3123,11677,7839,2013663,956652,4792,1069,5079,2635,142,3701
6697540,2133499,12661,5384,25305,35467,4691701,1713508,4286,1488,9233,9992,165,3701
15485300,2870678,20489,5234,12006,32471,6307307,1377719,4681,1212,2862,6826,274,3701
4512451,1018566,6650,9496,47702,10306,3127610,799498,2434,3856,22675,4285,115,3701
2130212,619183,4743,889,2006,4515,1740866,539560,2135,387,830,1512,94,3701
7792788,2667019,18326,3158,8589,37169,3980989,1417138,4860,766,3154,10155,182,3701
1749187,355978,4694,2918,11617,4207,2067250,418461,3273,1880,7865,1946,79,3702
3009365,387325,3570,2498,12099,6763,2794352,369238,1180,1020,5258,3326,119,3704
7022782,1794686,9546,8815,41573,8671,4864178,1448794,3638,2902,16355,3202,144,3704
4131214,1200693,6028,2393,8406,6663,3036510,958432,2506,1102,4337,2638,133,3707
2125074,877332,5185,3416,16665,5775,1468370,464300,1537,1106,6905,2147,119,3707
3301502,996588,5221,2328,9122,8644,3121162,1205127,3251,1293,6090,3384,81,3709
3233073,1177383,3564,2559,11349,7755,3003731,1251302,2038,1479,6793,4633,85,3710
11418702,2308207,14699,7439,33139,24181,6061985,1445372,4426,2314,10823,5359,169,3714
2949041,520521,2282,1804,10436,2195,3101052,620154,1754,1135,7463,1150,96,3715
2159106,187608,1761,1407,3744,3799,2813323,262691,1356,786,2667,2062,73,3720
1935543,164572,1027,1550,6260,1070,2556068,196757,692,1230,6445,861,62,3722
1559903,344726,1386,1366,6713,1810,2072829,332581,875,694,5264,931,75,3723
2414742,413075,2410,2577,10727,3160,2746623,512826,1351,1863,9230,2014,86,3724
2506069,723257,2198,1426,7765,1735,2336105,721862,1109,959,6136,1489,90,3724
2359995,347543,2184,2244,8605,6583,2541307,324827,1304,1439,5350,4120,93,3725
6372264,1736689,8009,7912,35501,6030,3515954,1059792,2748,2166,8826,1843,161,3725
1659371,264638,1837,1511,6073,5058,2249691,308497,1052,1129,5582,2288,86,3728
2163124,261195,3423,1970,7765,8227,2491826,276063,1574,1237,6132,3854,89,3728
2280457,491733,1549,2006,11142,3260,2725632,569289,1244,1726,8539,2152,78,3728
3750413,978954,7958,2379,11315,18400,2100311,652832,2765,767,4059,4796,128,3728
3215549,775617,2589,2337,8183,2482,2859583,823866,1902,1199,4517,2073,91,3732
1840920,216796,1704,1202,6034,3321,2155203,271849,1181,938,3789,2219,68,3734
3269469,486542,3466,3664,15347,6752,2736109,463859,1138,1802,6739,3146,98,3739
3810637,377200,2563,2445,11859,6897,2893199,322060,1215,1142,5186,3059,104,3743
5879659,1095453,5331,4211,17608,10157,4127823,780507,1719,1216,5825,4506,146,3744
5115387,787148,5884,4401,22687,7668,5258907,671679,2798,2770,14464,4326,112,3745
7922504,1600462,9545,14319,67045,12609,3618162,1029905,2062,3034,17038,4242,170,3747
5304744,2035637,12356,6381,26616,33583,3670567,1236341,3824,2133,10110,11072,147,3748
5762586,673087,5511,2580,11656,13480,3599694,432539,2011,863,3724,4143,132,3748
5092620,1323171,7961,3784,16232,12768,3039943,1127655,3029,1829,6959,3723,121,3748
2447602,417373,2903,3887,17782,9167,2401745,319990,994,1647,8468,4316,105,3750
3622932,1066488,4730,3568,14260,10227,2779600,688877,1895,1235,4858,3671,174,3757
2452570,734429,2674,1392,9093,3206,2758919,873566,1634,1115,5321,1692,84,3758
1765821,440550,6171,1732,5087,4204,2425342,571546,5414,987,4572,2506,70,3761
2535689,471268,2885,3010,12458,4437,2212699,499672,1192,1355,6652,2621,93,3762
1941511,170867,1134,690,5122,1402,2569545,225232,741,844,5404,806,68,3763
3306564,813429,6142,5329,25543,12140,2397847,576594,2372,1853,9877,4813,122,3764
13862068,4538988,17970,6963,26881,23790,6661520,2512838,5407,1817,7598,5738,177,3764
1916763,309966,1266,1465,6642,0,2593478,341363,655,1025,4473,519,77,3765
5923408,1303107,8822,5988,23900,17377,4252544,788245,2558,1986,8624,6104,135,3766
12601714,3878468,23383,8634,25115,40405,6135461,1959227,5609,1965,6747,9733,202,3768
3759628,1104500,6130,2313,7667,12383,3092445,1031274,3517,1417,4388,4827,81,3768
1928974,281028,1779,3282,14746,2520,2399388,310699,1252,2403,10849,1900,84,3769
1824960,561616,7499,2765,7421,14867,1502083,496324,3307,1323,5270,5650,100,3769
4583341,1915661,16197,6824,13206,5881,4516222,2371548,11742,4487,9419,2730,77,3769
1801486,787309,7355,2406,6758,5947,1787546,633393,4822,1056,3868,2292,82,3769
1879728,285729,973,1388,7342,1943,3046435,424389,930,1135,6143,1506,79,3770
1756471,306906,1956,2338,10073,5797,1997320,386229,1347,1402,6236,2659,85,3770
3830665,823086,6484,3565,15464,13501,3354931,871287,3421,2446,12084,6908,82,3770
9959425,3040010,16549,11907,52758,42734,7043712,2373845,5602,4517,20092,13670,131,3770
7747064,1450177,8233,6967,35060,11940,5337745,1367899,3785,3390,17053,4180,118,3770
5422967,713574,5112,4639,24173,11356,5809046,577609,2093,2526,13528,4777,99,3770
4932001,1856158,8874,3123,9832,19251,4281200,1291010,4560,1324,4808,9352,114,3771
2468150,624570,3317,2399,8916,4310,2935107,713048,1716,1514,6194,2750,87,3771
9020214,2018603,17608,9687,38569,32770,5448006,1022623,4778,2503,9529,8310,166,3771
3702131,610669,3009,2366,18112,2577,2624241,324761,1157,1027,6654,1212,138,3772
1557142,421507,1658,2379,11720,5139,1426535,300236,910,1349,7495,3047,86,3776
2576766,218787,1673,1325,5409,6849,3241894,245636,972,917,4710,4011,68,3779
1676853,197776,1459,2528,10716,1230,2240166,258368,1060,1851,9641,1624,66,3779
2716241,483121,3286,2529,10686,3213,2506518,486327,1427,1256,6630,1897,98,3783
1787328,280493,2775,2036,8841,3621,1821452,287433,1344,1179,4736,1513,91,3789
6309198,1275834,5950,5686,26988,13097,2374838,741952,1660,1979,9134,5163,193,3791
1688025,355443,1365,1415,5069,1383,2250093,436436,1355,843,3985,1351,74,3792
1965295,264988,2461,1456,5502,7041,1658485,268639,1043,782,2649,3031,102,3794
3923144,721638,4734,5226,29953,9407,2882177,622485,2174,2305,12600,3405,102,3796
11800193,2442835,20205,23989,130665,47094,5524496,1083154,4620,5938,31834,8457,239,3799
2256499,213557,405,1469,4971,2256,3149736,245582,358,895,3405,2395,78,3799
5263972,1037673,8781,5402,22123,27006,4560410,842694,4311,2679,13479,9335,133,3799
2681716,445113,2025,2147,14530,4850,2097697,335481,952,885,6458,2661,98,3800
3118188,543030,3161,3000,16391,9773,3276572,608451,2109,2061,10520,5501,87,3800
2119945,246822,2386,2911,13695,1969,2991819,288533,1344,2370,12188,1346,71,3807
13928966,3561974,26800,25912,122135,27373,4335640,1483700,4368,4623,23328,6293,238,3807
5136478,1120631,8348,10531,55810,10944,3021779,923941,3618,4209,21991,4479,115,3807
6304070,1139886,7890,8001,42662,10137,4756376,768040,3258,2594,13461,4060,126,3810
1838478,183278,1280,1704,7219,334,2354099,253791,1274,1181,4660,477,68,3812
6493438,1622746,8650,12533,60756,16944,3127550,932311,2967,3733,19454,5581,161,3812
10471533,1966477,14126,9538,40747,26728,4895978,980305,4896,2229,9221,7525,176,3813
14820639,4880481,25215,16500,66877,52519,6493069,2265818,7325,4307,18106,11834,190,3813
12635920,3103786,20407,5384,17023,40144,4978518,1528902,5046,1252,3897,8967,233,3814
9283557,1855549,12227,3755,12224,29857,5679093,978886,3875,1232,3701,8320,165,3814
1860076,161364,2040,2477,7808,3168,2640884,193462,1766,1858,8045,2110,73,3816
5827636,1024472,8684,8097,33131,13066,6681745,1162256,4904,4226,21000,6311,94,3816
1702845,358056,5284,2920,10451,14698,1672092,361681,2999,1906,7547,6252,88,3816
2232110,477276,3232,2841,12290,3216,2462884,506801,1778,1580,7079,1662,92,3816
2811947,869338,10475,3065,12572,8631,1853988,535783,4729,1584,7070,3816,138,3817
2874187,1312703,3720,4143,17980,5685,2529230,1320643,1825,2171,10665,3526,88,3817
3360095,726790,8123,5888,25493,8189,3016535,796207,4970,3729,16645,3507,92,3818
2130901,444487,3621,4401,24073,10664,1729650,374376,1551,2091,12578,5157,96,3818
1887102,361598,2057,1645,8217,2698,2177607,434597,1299,1224,6057,1834,79,3819
1968139,334127,2225,902,4724,6565,2031657,268254,1280,759,2543,2876,94,3820
3830274,418263,3855,2418,11045,7874,2678061,272210,1918,872,4101,2643,119,3820
10751258,2356769,11253,5245,19055,16036,6433269,1464714,3778,1958,6819,5685,141,3824
6075630,667900,5863,3551,13719,7976,4316589,620444,2925,1922,6195,3874,114,3824
2278550,336994,3274,1843,7633,4164,1516557,170250,1042,737,4056,1578,129,3824
2010048,207280,2127,1971,7837,5310,2566026,274118,1309,1379,5491,2951,79,3825
2917576,394656,1185,2231,6388,968,3847482,507429,1118,1329,5317,976,92,3825
3867975,449908,2843,3043,12834,3658,4053405,527997,2181,1962,9635,2236,92,3828
4807049,1061777,4868,4131,21130,7709,3100167,806387,1746,1337,7590,4036,123,3828
2333784,443655,2572,2706,11205,7390,2546341,483206,1733,1902,9491,3332,84,3829
1713043,220063,1912,1169,4702,4191,2031885,223856,1001,816,4573,2842,79,3831
1900701,411325,3185,3172,16113,606,1941789,457771,2384,2053,11846,970,83,3833
2176706,919497,4336,1214,4777,3287,1633830,619766,1985,523,1698,2092,118,3833
2091406,289937,2217,3059,14821,5893,1940968,306600,1456,2039,10701,3376,75,3834
1988332,363013,1939,1021,5477,1320,2210057,454933,1530,824,4309,968,74,3835
2530759,966611,3588,4842,23426,2832,2491749,966081,1843,2568,14015,2712,98,3836
1873656,216529,1670,951,5194,5489,2412639,251489,1254,558,3469,3595,74,3836
1683060,461918,4204,1739,6182,11796,1699540,535091,2380,1038,4958,5979,72,3837
2392881,486355,3181,3538,19014,2948,2174804,468100,1475,1958,10162,1952,90,3839
5311789,1452141,9280,9500,48938,10693,3695705,940495,3821,4615,26468,3949,133,3839
1992571,311775,833,1829,8960,1373,2773607,402681,587,1345,7348,1381,76,3840
3090568,453791,3553,2354,11179,6708,2650164,390353,1604,1048,4335,2547,97,3841
2054478,614196,2725,1746,5133,6704,2527884,664762,1948,1055,3435,3482,89,3842
1847328,206524,1075,1395,8370,2533,2468379,248809,651,1221,6802,2815,67,3843
2741886,501693,3809,4312,16579,5411,1903682,337637,1433,1918,8271,2020,99,3843
1740464,497040,5215,2682,12687,5311,1813725,362240,2993,1635,7798,2540,85,3844
1917480,380569,2599,899,5059,6171,2494558,470207,1641,764,4923,3324,65,3844
1746639,416639,2375,3021,12829,6923,1862813,295196,842,1729,8560,2938,96,3846
5349522,854725,5178,3436,13892,4771,4186087,575698,1960,1383,5499,2098,127,3846
2047680,570320,6091,4614,18978,9627,1839345,463378,2089,2027,7400,5087,95,3847
2242925,248092,1182,1249,6144,1542,3018002,331368,921,923,5200,1258,76,3848
2457652,525378,1932,1585,10242,2106,2877711,561292,810,1081,6719,984,91,3848
1823853,429146,1746,1204,4709,2024,2157360,480103,1298,834,2888,1083,78,3849
1613007,251589,1816,3971,21733,714,1928257,293623,897,3145,18790,1598,69,3853
2487321,1306005,6568,5872,28823,5860,2003331,1092781,2805,2235,11138,3146,116,3854
3458544,892874,8427,3387,13437,10364,3072031,929293,4212,1744,8025,5922,110,3855
2423106,349621,2569,2525,9382,3232,2811545,381850,1409,1570,6041,2147,91,3859
2062564,365113,5020,4188,16604,1448,2620762,412683,4303,2791,12696,1933,74,3860
7265273,1769253,11479,4793,17059,28231,3470752,864061,2748,1114,4956,6468,190,3862
10519369,2558620,21069,7286,29284,25165,6369482,1672207,6435,2326,10054,6385,173,3864
1764183,390209,3014,1832,7521,11956,1774976,433531,1727,1066,4515,6192,81,3864
2045456,331459,1779,1952,5144,6371,2256006,389625,1074,900,3788,3355,76,3864
10225722,2163681,12430,4723,14643,10047,4673905,901931,2583,1082,3783,2891,198,3866
4160088,615904,4363,1531,7216,5601,3317497,532753,2169,696,3247,2917,98,3866
3616336,1545389,3538,1208,1374,6386,2090813,1064323,1025,362,937,2524,122,3867
5353683,1289488,10437,6747,31592,18756,3469850,936970,2921,2139,9722,5172,173,3867
2051587,421450,2082,2251,8200,3742,1954438,414270,1175,1317,4621,2208,88,3867
2104408,268929,2157,6095,31164,0,3176822,340749,1598,5210,29990,1185,80,3877
2071067,316413,2129,866,5228,7162,2536860,426677,1226,711,5220,5471,73,3877
1691466,286833,1851,1826,10009,1628,1656968,337535,896,1073,5630,1225,79,3879
1762318,124672,1462,1401,4098,3294,2230240,147203,822,983,3560,2892,70,3881
1737880,428362,1483,1262,6563,3913,1642230,297587,569,582,4148,1443,108,3884
1931931,558185,2326,10225,57646,5168,2469420,683058,1529,7471,47617,4339,91,3885
2439023,264618,1090,3062,16229,350,2613342,328448,1142,2084,10510,905,81,3886
2851354,304119,2033,1489,4649,3132,3268079,408529,1221,746,3619,2869,92,3886
1979335,601921,6249,2000,5263,6188,2161539,453040,2376,843,2604,2259,103,3886
1950294,621396,2730,2300,13619,4054,2171590,667986,1733,1785,9394,2199,74,3887
9922274,2346437,12481,7646,37534,20517,3036013,708272,2889,1755,6124,3352,258,3887
3274861,747143,7937,2522,9978,8874,2485973,557595,3465,1093,4561,3377,105,3888
2461937,393936,2608,1996,11551,2261,2503422,403578,1440,1150,7459,1487,90,3889
2191341,174353,2909,1457,7271,5342,2603645,208889,1723,1217,5530,2729,89,3891
2489137,453634,2290,1449,6688,1185,2456150,458781,1241,1152,5748,671,82,3891
2360740,629071,3143,3078,17454,1582,2876566,677995,1947,2241,12435,1876,88,3892
1660978,207319,1564,1276,5671,4908,2222849,291079,1185,760,4058,2208,61,3894
1936361,252512,999,1822,7208,828,1577799,173928,594,908,4737,1359,103,3896
1867820,387835,2598,2714,15887,7138,2109019,482028,1467,1966,10579,4157,90,3897
