FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
5720274,1855027,223232,15198,2431,811204,2151845,816043,104076,6039,2636,262134,250,34064
9575091,1751627,154358,12339,2063,1262921,6365957,1167656,97156,6617,3566,407019,155,34064
7260525,1079654,19727,2869,4105,74178,4222262,752248,6159,759,2072,18676,172,34064
5341451,2268488,328517,21103,1831,702986,2249657,1116747,171020,10533,1840,200222,170,34064
9744088,2534641,145051,9925,2748,865446,4782420,1368265,64575,4085,1836,220604,197,34064
4067088,265838,3869,79,1101,8947,4449948,258719,2502,268,1148,3818,92,34064
4251004,1385521,9579,1473,1358,64804,2642027,956580,3157,493,869,15656,141,34064
5920541,1509990,223679,15671,0,1069145,3052301,1080497,79041,4918,2428,314562,149,34064
1554321,289780,1179,346,260,79,1675692,340597,826,177,422,829,89,34065
5546637,729642,20362,2532,3802,35632,3108797,418446,6014,786,1621,10187,156,34065
1891754,219102,2226,1209,4972,582,1982397,202497,1174,714,3021,1232,109,34065
8920026,2337686,64290,8296,16137,50844,2613912,931388,11429,1294,2831,9587,260,34065
8552860,2824768,44453,5390,8193,69150,3781952,1845984,14789,1837,3269,12012,193,34065
6608520,1428282,285579,20810,0,1857566,3371439,632242,96000,6817,1220,402444,188,34065
3599106,480504,1433,490,2213,687,1240565,180268,1807,302,812,1961,196,34065
2255948,882614,11013,1383,2196,6571,1549604,583138,5835,623,718,3387,122,34065
6721999,1695992,40208,3741,5372,106439,2577169,736380,9665,933,1567,42644,193,34065
1950741,380930,40957,3029,1106,161059,1430717,284690,22354,1450,966,54746,128,34065
1574372,578938,3393,465,2465,1285,668738,270206,1132,208,835,864,195,34065
7042072,1568733,20529,2705,1959,19613,4230848,1013788,5281,700,945,4234,179,34065
3642061,732022,132850,8630,0,681744,1421299,322570,58115,3294,582,139981,184,34065
1820591,583784,9677,0,0,31345,1141005,528770,4169,0,0,15901,87,34065
1608263,542665,4571,860,4703,2451,1718864,644235,3125,642,2973,1104,75,34065
1579508,537361,5941,1320,4112,1292,1192176,454101,2268,503,1963,639,103,34065
4240060,1145126,16242,1729,1996,11322,1746374,482800,4223,536,648,4621,191,34065
5862452,1336607,27075,3130,1834,466404,3336110,803258,8215,1244,3383,182213,136,34066
8433180,2170506,45462,5132,7221,58269,2572824,941292,7577,859,1586,9670,230,34066
1475510,272535,1199,298,2418,142,1258869,320928,920,212,1092,546,84,34066
8387743,1494741,23006,4054,9806,45329,4099644,781955,6732,1146,3324,18962,187,34066
5037485,744823,143613,10138,0,656938,2979121,312012,80483,5065,622,250947,178,34066
10716876,2720038,71213,8593,15830,132403,3324229,685627,11338,1274,3776,30710,277,34066
12318528,3769352,109009,10343,0,2266274,6132030,2103589,51466,4403,3264,793733,150,34066
6624309,813533,66002,4569,4283,118979,5169873,567577,29629,2047,2152,56772,142,34066
1632526,190531,2942,40,1608,1021,1364946,179278,1479,225,1177,1110,85,34066
1932808,516545,6604,1185,1136,3287,2196887,603785,4409,880,612,1854,76,34066
10082684,2939779,53856,7620,17414,219179,5561507,1447694,16339,1949,5550,66506,173,34066
10909961,2314600,600133,40785,6212,957283,4050897,1088825,235566,16357,2096,160548,213,34066
1768102,174526,7557,3185,9816,46251,1694981,164673,4233,1691,5825,21666,95,34066
2148209,276830,86371,4370,1037,150345,815022,104706,20821,1018,781,31577,256,34066
1622505,348970,4055,1131,1680,2985,1768109,353949,2447,560,1279,2418,75,34067
2823077,684393,7145,1611,1596,21074,2014775,481323,3505,671,1049,8297,112,34067
4739139,1220850,9771,1970,4686,11780,3577143,876235,4031,878,2109,4176,105,34067
12627683,3274615,49952,7053,5263,137022,3769333,973819,6776,916,1018,44747,348,34067
2477736,377790,13068,870,583,146800,1140199,194663,3589,405,912,56421,145,34067
12402229,3248655,43173,6467,6219,34548,4306036,1474337,8234,1037,1595,7352,223,34067
3448691,682079,5149,2170,5475,13161,2558950,473295,2104,813,3022,5255,106,34067
5223220,1287396,28116,3478,6964,100924,2399939,690764,6859,882,2055,27257,178,34067
10326303,2049141,25210,5255,16534,31352,4021441,909677,6153,1092,4613,7923,176,34067
14238069,3277147,174926,13191,3452,428670,4402376,945438,54761,3580,1163,87703,282,34067
2015610,339918,3699,864,2413,1165,1779077,373968,2455,367,1531,1257,98,34067
1547988,257460,4221,1119,1546,1522,1278988,283819,2002,451,1396,1361,87,34068
4599820,719804,13029,2077,1990,18365,3353276,514298,5609,687,678,5888,129,34068
4070646,1293121,8412,1952,5133,0,1981209,730024,2396,441,1235,890,181,34068
8036862,2564100,44632,4038,8352,32978,2549216,898374,7614,792,1664,5543,244,34068
6270204,1769487,128862,8976,4334,378752,2413249,796280,55906,3560,1850,108070,269,34068
5188017,786802,16373,2088,5497,155990,2624725,399241,4710,573,2190,61612,179,34068
5237427,692932,3256,654,4158,1576,3766459,600751,1588,511,1958,934,119,34068
7720619,2597917,20238,3532,10119,18933,3656460,1250601,5576,881,2946,4001,175,34068
3095743,284783,3860,1009,1971,7543,2500853,274183,2253,400,1720,3670,104,34068
3422033,1275153,26797,3414,3401,341980,2510419,586450,6390,923,2762,134765,181,34068
3287755,727195,7065,1620,3932,8422,1301735,403632,1825,394,1227,1921,172,34068
2312543,960037,13426,2023,1089,998,969623,412734,3314,532,587,908,191,34068
4619130,828744,28555,2577,1956,137284,1761831,447888,7696,625,1295,40631,183,34068
2911647,801469,8392,1736,3495,8092,2154552,580263,4561,690,1795,2381,111,34068
2526303,726126,2294,1053,3048,1906,2128394,769182,1233,412,1715,1320,94,34068
1898293,612505,6596,1347,2544,3549,1219388,398423,2216,424,993,1047,136,34068
5062384,1274210,17603,3826,6519,44711,2248478,599447,5170,907,2615,12142,160,34069
3497246,1230188,8418,2557,9131,11996,2584159,738472,3862,909,4369,4699,127,34069
2151435,263160,3722,1099,2669,4247,2447549,293144,2724,704,2470,1826,106,34069
3405220,608903,15144,2815,3170,182102,1947406,361530,4089,793,1076,57547,173,34069
4867605,1109509,35661,2973,3680,42305,1437530,330730,8706,567,1126,12251,268,34069
2553217,372538,4273,1244,1744,1847,2000878,354419,2151,524,956,1045,101,34069
1538645,282908,4548,1424,5499,5735,1379491,301981,2654,696,2803,2606,92,34069
1617850,227212,3313,693,998,1747,1384384,175492,1721,286,499,1110,131,34069
1524489,374124,3384,1286,4906,4737,1376565,373286,1984,580,3459,2660,90,34070
3330566,791508,7110,2032,10664,7784,2463690,664935,2820,839,4543,3624,108,34070
1991175,201273,2362,945,2055,1888,2052752,220970,1737,476,1272,1532,91,34070
1718404,347856,5244,1182,2932,2293,1426703,360245,3106,611,1534,1650,99,34070
2423306,520839,6748,1154,4526,75258,1627068,306561,2673,494,2157,45557,130,34070
4795301,682180,9793,1489,3717,10556,4967239,723485,5776,1039,2372,4410,92,34070
2008618,272177,8213,1038,2334,138956,922243,139324,2277,333,1210,50732,168,34070
5337045,2124928,17204,4555,16920,24638,2643085,1384524,5664,1345,5066,6679,164,34070
13385290,2270418,195972,18980,21967,1313909,3573898,585684,102895,6464,4317,450917,309,34070
13154183,2755887,67448,4999,4814,117225,5692766,1113689,14469,1191,1821,39573,275,34070
1945724,555403,3397,1543,5385,1470,1498178,334832,1233,600,2226,944,102,34070
2308154,430748,14131,1407,2675,128186,1796502,430689,6449,782,1712,45848,94,34070
1699499,188569,1795,544,2794,1439,1305636,133509,691,369,1397,1499,100,34070
2586740,425965,14714,1318,3057,93363,2288701,294686,6520,651,1285,37440,109,34070
2126727,365678,9285,870,1237,5592,1615194,291326,4018,422,1258,2124,113,34070
7471991,2365429,163606,13368,245,1649935,1818605,601782,74283,4829,3488,509635,309,34070
2180178,219809,5283,1176,3864,2483,2256273,254069,3724,558,2896,1956,96,34071
5268890,808318,13238,2038,9423,152956,3445811,454610,4575,798,3040,44639,161,34071
4235038,857788,18834,1601,2909,23441,1852429,423238,4111,440,1237,5984,193,34071
4053056,543171,82055,6438,4546,177989,2372871,349967,45686,3208,2473,64860,136,34071
4740570,870236,9756,1295,3251,54835,2808455,552508,3643,494,995,19975,144,34071
3761269,662442,7741,1978,3031,16766,2617437,531333,3961,812,1547,5267,156,34071
2481305,225235,3269,1199,3345,1642,2276255,233156,2244,592,1968,1186,91,34071
2800461,493318,6230,1093,1084,32715,2272275,268832,2451,394,561,6822,144,34071
2410615,316049,2115,1292,3325,4186,2527217,373896,1489,671,2865,2690,89,34071
4506547,1165230,10458,2020,5822,31405,3777203,1027148,4476,975,3003,9894,108,34071
5080033,590524,9893,3274,8231,39496,3365959,379207,5350,1327,3760,12870,131,34071
6527124,1803800,117338,8450,2501,430881,2542676,812936,53183,3137,1978,121967,205,34072
4372677,1025943,18296,3062,6755,333245,3205909,813268,8001,1314,3955,123436,100,34072
9498642,2681005,159483,11982,9756,600064,2306344,639625,31755,2187,1864,131137,352,34072
3382380,618113,13712,1739,5985,8566,1027245,178967,2059,322,1257,2917,249,34072
2651929,502147,17628,2239,0,669010,2574899,515384,9388,1027,462,260038,101,34072
2029400,443091,8293,274,332,88519,665357,198020,2020,162,442,33459,229,34072
3231403,665461,9555,964,1396,4622,1451342,380976,2720,288,567,2242,167,34072
9190659,3894751,115872,10558,11646,335259,2082409,871487,36444,2151,2000,89249,418,34072
9854837,4001102,133797,9632,1675,704869,1947442,1238716,32500,2160,1744,241234,334,34072
5365111,915504,116545,7103,2388,234993,2313758,501926,47875,3018,1272,43188,175,34072
1950756,199956,2076,29,1046,942,1615121,192106,1168,213,330,599,94,34072
2056850,763614,8452,858,2653,14125,1544897,761715,3491,470,1600,4781,102,34072
1702425,226853,698,953,2463,3911,1712590,244207,478,560,1457,2301,82,34072
2137118,422020,16475,1984,2335,8503,1556996,349818,9183,703,750,3173,120,34072
2735716,880174,6889,821,3198,4042,1651013,478559,2475,314,1149,1367,122,34073
1818261,202010,135270,8631,2775,228060,1369152,141476,79904,4723,2069,87333,117,34073
2179783,496919,3331,915,4849,1983,1967042,468536,2038,551,2605,1110,87,34073
1991310,208451,2569,0,1969,0,1717476,191709,1131,110,848,519,112,34073
3706259,513264,81651,4996,3101,83932,1934665,269801,43834,2685,1575,33576,155,34073
5347156,1034558,11857,1909,3595,12283,2984566,759715,4306,670,1627,4510,122,34073
2277756,341465,7053,1222,10,324749,1896277,275291,3154,459,793,110782,106,34073
7474537,2143426,25069,3731,5212,78588,3578649,1207475,7533,917,1993,23601,195,34073
2226835,405562,80694,5727,1737,539397,1285853,306280,42367,2791,2273,171092,158,34073
3403717,667992,157663,10021,6141,70194,1452162,247446,69471,4061,2019,25750,203,34073
4451481,879122,7399,1793,3832,10852,2297637,531841,2600,576,1445,2797,141,34073
2077686,639759,6057,2296,10125,2121,1811492,710018,3583,1154,5701,1316,100,34073
3521195,900135,9982,2155,3688,3056,2809762,880236,4084,935,1828,1891,106,34073
15480296,4764722,69042,8579,4414,1071873,6422831,1727146,14597,1580,4082,230558,229,34073
3419208,1001905,6028,2202,4601,525,1982326,422880,1607,431,1305,997,174,34073
2289083,530487,1429,834,2451,128,2627368,659703,1376,674,1768,654,85,34073
1715629,303032,3750,1016,3958,3680,1474200,270024,1917,498,2075,2183,110,34073
2375563,479924,3845,320,2321,2701,2021584,455915,2230,337,1109,1504,95,34073
3031099,499636,118008,7611,0,652985,1794164,276209,53917,3113,1702,227366,151,34073
8056690,1990776,23532,3339,0,301021,3280136,941570,6972,682,708,117457,200,34073
1485716,398200,0,0,1193,0,1163687,318264,1522,145,907,0,109,34073
6185710,2700210,248207,16325,0,1205057,3857087,1281636,101439,6176,842,272208,131,34073
13258993,3950179,312357,16370,0,1015963,3390213,965632,62637,3821,1589,199331,387,34074
2390504,357435,5586,940,1030,10302,1764809,316879,2668,410,682,4478,103,34074
6527820,1948803,18483,4025,11177,25974,3937059,983712,6799,1106,3675,9582,147,34074
4597485,737000,6363,1336,2462,8537,3669838,693391,3531,733,1213,4317,115,34074
3974991,553375,14552,2091,5662,13212,1301516,150966,2773,470,1079,2582,252,34074
1763336,335778,4357,622,4449,712,1683016,316235,2230,452,3176,871,98,34074
11454761,2275094,109045,10262,0,2507904,3833179,581448,43637,3094,1722,973816,299,34074
13337587,3436151,40584,6912,13454,108179,5575892,1823911,10274,1904,3210,33498,219,34075
2108227,551841,6751,847,1975,10215,1537602,437894,2709,354,836,4384,139,34075
1871644,313201,3812,8096,48735,2005,1900148,372333,2220,4793,29694,2063,86,34075
2451616,421547,5142,947,2966,0,2693911,451653,2936,521,1420,733,97,34075
1525376,425408,4350,506,1512,9779,1305258,293836,1956,341,752,4641,106,34075
12651903,2796438,179907,13431,0,1024193,3996278,1005615,54458,3444,1327,272709,242,34075
3403375,785044,16397,2235,4133,33145,2429073,549907,7081,901,2502,12350,131,34075
8543363,1603278,34255,5071,0,2865383,3585008,820339,8445,1231,3585,686291,224,34075
3855349,710645,118784,8126,0,715710,3164462,657681,62145,3968,694,272660,106,34075
4970238,919766,14002,2409,6628,17155,3408662,680495,5200,856,3083,6126,126,34075
15270339,2725763,291209,18663,5161,589090,5905172,908189,77200,4635,1877,127260,275,34075
11813997,3131158,35460,5061,6545,19336,5695054,2089051,10344,1377,2707,5091,169,34075
15255643,4035096,163376,9454,0,833174,3758821,1434069,38879,2229,1652,190540,292,34075
9038563,1496374,201353,11766,0,962986,3404470,575171,100392,5780,1117,252775,250,34075
2082506,274243,7300,729,3016,5871,1524350,189387,3158,333,1605,2341,100,34075
4819452,701439,6105,1359,2540,8741,2455499,463980,2211,440,745,3168,131,34076
3440454,844867,7427,2331,11199,6152,2879642,870513,2986,1374,7337,2307,98,34076
4888069,2247151,144260,133832,680220,17427,2424048,946269,36345,25048,132859,7859,218,34076
5352557,1511018,22825,2567,964,773369,3033622,794133,6520,800,2279,231129,148,34076
8708079,1821156,39816,4898,4814,72435,3252110,855641,8143,912,1357,13107,255,34076
2800158,940975,8365,1822,2795,1299,1746739,938469,3946,760,1072,1727,130,34076
3672158,970658,6611,1202,2030,1433,2949247,956858,3659,614,1029,1199,97,34076
1698372,250358,14721,1220,3063,32427,1307759,188423,6032,511,1166,12982,115,34077
9603416,2105809,181830,12757,1021,618142,3698032,952257,79095,4973,1453,217924,266,34077
3060504,483105,44523,2934,89,191121,1456186,257835,21057,1261,655,67888,163,34077
8972869,2704485,28261,4894,13738,11940,4780414,1869588,10776,1829,5100,4277,147,34077
2224953,402997,1567,1029,3345,837,1760385,400495,766,499,2246,1150,83,34077
5390415,2285503,29614,3555,6963,33468,2326221,1262303,9661,1168,2341,10153,163,34077
6274108,1741376,271240,19299,0,3452908,4642033,1192056,163801,10836,5684,1100464,139,34077
3300582,421222,5534,973,2202,3100,3153702,461241,3574,690,1229,1494,96,34077
1893362,466432,8439,628,1199,18798,1351882,349128,3219,265,1068,6607,117,34077
2306815,628620,8374,741,3848,31030,2069974,600629,5816,668,1753,13964,102,34077
2678334,765287,13298,909,2154,52516,2537398,554060,6374,722,1756,19520,112,34077
2260119,684105,3305,1482,6406,2910,1761877,727488,1753,845,3237,1652,100,34078
1954791,361474,4010,979,3874,750,2318282,440162,2247,704,2209,846,75,34078
1882530,465126,12667,768,1846,2527,1500970,447988,7171,687,1127,1292,99,34079
2080816,324157,8593,0,0,235574,3808685,963517,9580,0,0,152773,37,34079
5288317,893499,0,0,0,359877,4099574,1496155,2284,0,0,139962,92,34079
1953575,170905,1558,600,1877,1520,1924152,147720,1041,324,1272,1391,89,34079
2024468,379640,8422,1520,3300,15285,1638339,344340,4450,751,1803,8339,83,34079
2924779,336998,8093,1470,3832,2724,2859340,345320,4467,646,2052,2538,92,34079
2177853,335770,3307,860,1894,2305,1851342,358624,1701,370,859,1233,89,34079
2119298,168523,1666,0,1647,1248,2603057,136998,1149,124,496,1269,101,34079
1913435,237369,4157,1011,392,260,1813160,244219,2933,469,327,648,81,34079
1975077,417901,4873,694,396,3709,2117431,489623,2473,395,319,1862,95,34079
2455230,333114,9369,1418,646,31476,2008066,216060,4094,662,642,11700,124,34079
2532924,280463,3979,612,329,2505,3146018,298101,2919,410,347,1227,93,34079
2243488,206963,1223,458,376,1065,2462083,202968,636,277,594,836,78,34079
2536334,576915,3277,1027,592,1320,2587849,590399,1314,349,493,1087,88,34079
2862071,817611,30073,3118,2379,42575,2137011,537325,15632,1387,980,12668,143,34080
3685728,1230528,9666,938,1442,13541,3133197,1375753,5053,782,1142,5332,90,34080
10323850,1968721,21366,2379,2432,17250,4393006,1294546,7173,761,1073,5510,179,34080
2753233,99323,149493,6789,0,538558,2817775,599129,76312,4911,0,303664,80,34080
3483245,656617,15887,2162,8599,4152,2171659,393580,5667,934,3165,3201,116,34080
1758307,160364,2157,793,1230,2286,1697895,140107,1340,457,807,1142,78,34080
1861702,262315,1349,889,2659,9173,1497810,292043,718,380,1305,3528,93,34080
2015338,257975,3903,999,2984,2199,1917349,286398,2673,662,1530,1020,89,34080
1547524,259991,17449,0,0,127854,4926852,802590,18887,0,0,145046,22,34081
2890295,832364,3086,1115,2550,4585,1523102,396102,1490,338,693,1869,126,34081
3184431,905231,96371,6005,0,479112,2040698,622032,47063,2821,1675,231103,109,34081
5022053,2385861,24561,2714,5725,61861,2678948,885609,7297,878,1439,17121,172,34081
4661444,1573171,19991,1495,4030,64551,2102113,661377,5047,451,1213,22923,167,34081
3575408,1207624,16507,1344,2929,281136,1866917,511825,5883,484,1006,116396,139,34081
5400614,2144395,18724,1186,2504,84434,1616199,487832,3446,349,922,33883,259,34081
6435915,2221461,22376,3465,5863,554880,3646449,861517,6282,862,3698,150111,162,34081
2655296,1380760,14421,1898,1872,2470,1991384,739294,4148,677,636,1374,111,34081
2997451,1145079,169206,13066,3827,801535,3029755,824234,117925,8567,4824,278929,96,34081
2443263,818714,4955,197,2601,6336,1261998,395262,2065,198,1098,2502,119,34081
9054588,3778679,231595,14473,0,2243323,3105263,1252104,77403,4609,1962,579399,253,34081
7964900,2152225,27048,1824,2964,287611,4375616,839072,6883,494,1266,117612,170,34081
2561110,1110366,7349,655,2522,61781,1023368,442522,2565,334,604,26577,160,34081
3430610,1237976,9070,871,2487,26153,1915529,796827,2743,409,1225,10486,145,34081
4258848,1165165,106690,6464,4900,32635,1702013,553402,51668,2644,1819,12062,164,34081
3358355,747403,9379,651,1960,8707,3259811,609716,5722,554,1181,3997,90,34081
4718628,1191614,18953,1421,2545,6571,3540422,1074345,10118,911,1271,2633,107,34081
1856882,464375,8778,1106,4262,14374,1268283,257337,3899,441,1294,6028,129,34081
11614480,1879946,108624,8122,0,1445171,4710549,850175,29377,2130,1878,451485,191,34081
3068425,936795,16511,2257,4454,24440,1886299,548293,4571,642,1241,7527,136,34081
5317961,1329464,15908,1740,1880,9922,2810997,782074,5653,645,1278,3935,145,34081
3149593,1038599,24504,2073,4180,101569,1644111,549794,11776,839,1561,37552,165,34081
3319560,841524,188242,11177,2961,282032,1939505,589773,106312,5851,1517,88927,147,34081
4354011,1951071,183658,12647,2788,229484,2737036,1871923,119719,7709,2685,87981,109,34081
1961674,670970,8314,1092,1938,1542,1690567,516344,3252,430,835,1137,104,34081
3909797,1260747,19315,1817,2531,6792,2289843,846656,6402,768,1459,1785,143,34081
1673512,269734,4700,210,1320,1076,1749221,298267,2293,219,682,1584,82,34081
4791735,1173946,71343,5292,3204,75734,2555828,468996,34546,2194,1202,33402,188,34081
2526112,344122,112632,6188,0,587057,2007599,323567,55246,3236,691,249872,114,34081
3017789,1019973,5845,1914,7868,9115,2757325,1084284,3850,1083,4590,4560,88,34081
2384955,310653,8276,1043,0,225809,2408132,302751,4447,498,458,95161,85,34081
2020818,385381,6338,1547,5637,68603,1567218,372518,3164,714,3053,22987,109,34081
3792105,1089595,131334,8554,2307,228241,2916107,698195,82061,5310,1216,100047,148,34081
2416925,299552,2184,294,749,769,2731826,347304,1423,225,648,1038,86,34081
1495529,318251,1155,792,2913,1875,1581960,362589,833,587,1835,1102,81,34081
2211623,222324,101232,7981,9995,346010,2698418,270027,74975,5478,7254,175071,78,34082
1750493,187301,3618,1040,3557,1136,1928026,238477,2531,602,2386,1055,72,34082
1724412,302483,6957,1140,1835,8859,1708516,347696,3587,677,1095,3214,93,34082
1595641,240734,204,665,1780,868,2302100,344257,711,339,1763,420,58,34082
1914460,274874,1732,0,1265,1494,2791661,397504,2055,106,1123,1109,69,34083
2857046,324169,9316,607,1550,7936,3036581,411931,5408,448,959,4513,71,34083
3502435,528299,16612,887,2035,9177,2372996,353358,5208,381,1125,4284,140,34083
3640215,920932,14951,2041,2063,17087,2288385,435171,3944,525,703,7739,133,34083
3042444,1690055,35577,0,0,64759,3424180,1451275,12556,0,74,29113,73,34083
2028153,856859,23306,0,435,44131,4408428,2210331,20870,440,814,32534,37,34083
5084785,1486007,18295,1308,4007,11044,4949149,1349665,9202,832,1449,3754,99,34083
13554212,3741747,53381,5017,7282,130451,4806882,1298281,12708,1181,1608,41023,231,34083
2368710,809743,9789,1220,3253,6239,2610120,714202,5672,798,2086,2978,83,34083
1848414,472233,3290,0,1205,0,2211360,476335,2632,130,685,210,70,34083
6939827,1558417,19784,2413,5453,6905,3105939,583718,5170,579,1076,1591,181,34083
3360300,580246,9391,1259,3630,33600,1995852,364603,3677,454,1920,12196,105,34083
2688153,394269,5687,265,1419,2217,3263981,441599,4166,344,627,1743,70,34083
2410466,696075,158712,11432,1614,104378,2187466,598749,116357,7897,1020,41927,102,34083
2565728,556370,79379,81129,375531,5205,2196775,344780,38349,40910,193207,3636,105,34083
2179158,963986,6677,1189,2410,690,2453065,905382,3781,502,1087,539,84,34083
2062811,300075,35837,2338,1045,73087,2383546,325153,26348,1760,452,31152,73,34083
2072627,587556,8138,1658,2531,4120,1764195,611641,4628,843,1651,2071,93,34083
1671575,202214,2876,192,668,1352,1956421,248132,1819,100,665,1238,79,34083
1612104,228165,1858,333,658,1754,1922070,254632,1829,246,360,983,87,34083
2417318,344267,1289,594,3423,1092,3101818,417758,1296,477,2899,1062,79,34083
1543170,249156,2330,329,1003,278,1781022,258716,1477,181,540,598,82,34083
2272319,701882,4676,821,1614,2423,2407954,929856,3099,495,968,1024,74,34083
1677009,187155,4871,1891,7961,872,1986618,218766,2969,1223,6223,846,72,34083
2052785,217445,1388,384,615,571,2419704,290284,828,191,341,655,75,34083
1772411,187010,3107,1000,761,1492,1982724,236143,2285,495,1045,999,74,34083
1999429,308228,4641,813,859,2303,2198626,357594,2355,316,811,1996,78,34083
1591119,223759,2810,823,962,41,1770100,179418,1666,316,551,554,94,34083
1950152,285896,936,438,668,354,1938405,335398,1123,340,795,630,83,34083
1597794,233770,2915,924,2860,3073,2232347,334360,1873,608,2110,1729,66,34083
2815323,311491,7158,918,2156,3581,2381280,288698,2795,347,1566,1613,106,34083
4166385,1369255,364709,4356,0,1511474,6476512,1896498,231564,5272,0,932493,45,34083
6220932,905054,19901,3195,14026,29533,2762233,791917,3602,511,2429,5857,198,34083
2665705,90371,234155,14408,0,1987568,1170411,194919,153308,8862,1544,668674,142,34083
7559622,1755805,191572,11672,5775,497215,3229035,1080537,110989,6530,1528,174314,173,34083
15475558,4717231,381432,27152,6717,1456668,6372722,2486900,131383,8970,3239,462596,187,34083
3054826,413446,18066,1552,0,664508,3135092,497329,7822,717,1150,390530,66,34083
9100630,3913172,397436,26180,0,4830314,5277218,1440732,128984,8097,4062,1618310,163,34083
13182807,4280937,45895,6680,7263,455706,6412303,2304531,11681,1522,2767,131737,170,34084
4121228,1081861,15599,2135,6238,26462,2332841,469447,5033,637,2643,6995,165,34084
3021855,502138,128212,9134,0,1209331,2693221,523829,91417,5976,218,509159,93,34084
3372583,844930,142149,9497,0,398685,2619804,733109,95285,5936,1619,147956,108,34084
3433899,744718,71057,4378,1052,82464,1964502,542504,45307,2838,1474,36188,114,34084
2477664,330369,7633,1549,2501,3764,1297579,223192,2449,339,763,1117,136,34084
2375336,540623,7746,1008,737,4169,2740216,650740,5049,689,520,2822,84,34084
2753265,818173,8333,1956,6432,8141,2117617,561778,4437,1042,4426,3466,122,34084
3365465,349632,10999,1105,0,844805,2550488,300889,5963,580,1252,429424,126,34084
3407721,221114,4724,1085,3689,761,4404918,299733,3629,922,3441,1096,74,34084
1572960,520235,5387,1220,2491,13813,1324290,394626,2853,572,2025,4654,121,34084
3375337,1166702,10069,2081,4609,15509,2349794,955581,6001,1334,2415,5261,111,34084
2422855,588332,4096,1131,1077,3811,2823462,799452,2786,673,1297,2381,72,34084
3179798,815929,7056,1134,532,3833,2561955,822253,3308,573,434,2179,104,34084
2197545,265697,6541,456,1328,2281,2233260,314755,4226,300,552,1576,90,34084
2449863,614458,7097,1488,1508,11318,2981627,484743,4132,429,594,6180,157,34084
2217196,428701,6472,812,1186,22606,2715023,468328,4395,576,885,9896,87,34084
1847119,447162,5160,668,2251,6954,1233835,302124,2464,312,1313,2844,107,34084
2536537,289216,6261,741,936,1826,2946453,347879,4121,393,649,1386,75,34084
3180231,1236595,10161,966,3475,12351,2562142,1357754,5535,595,2421,6173,96,34084
2470688,641664,9264,1217,1162,7544,2338485,690795,6051,741,750,4237,81,34084
1986580,285450,4417,613,2691,2589,2374179,368664,3478,296,1752,1436,70,34084
1672436,381887,2808,710,856,1139,2148797,464664,1784,349,827,766,83,34084
2597200,420671,5752,573,702,2730,2849749,485834,4411,469,242,1333,81,34084
1970822,204726,2626,1418,2050,537,2474932,243757,1879,480,1757,767,71,34084
2222676,410170,3897,519,2906,4448,1996003,426357,2131,369,1530,1901,88,34084
1748912,238713,4841,1264,3695,1657,2171473,295309,3218,806,2161,1179,76,34084
1534826,367621,4007,953,937,2134,1591718,412779,2527,416,328,841,73,34084
2162976,461932,5079,1038,929,4257,2288965,535904,3694,497,537,2528,82,34085
1708600,191231,3519,163,1048,850,2206449,259736,2325,151,521,533,81,34085
2152320,233135,4389,793,2437,1554,2484065,306221,3175,581,1605,1366,81,34085
2174753,282643,2494,719,1390,4942,2877375,357559,1874,518,1151,3038,75,34085
3107836,560119,9624,1927,7984,12410,2896267,603731,5688,1043,4500,5714,77,34085
2680410,613208,10090,1205,3779,26696,3392874,726639,6740,1026,2306,16174,76,34085
2164101,283307,1278,285,1017,806,2958906,361429,1561,265,547,714,66,34085
1803869,344111,5895,1209,2454,16261,1846624,389216,3375,619,1440,9691,82,34085
6534815,1651310,21574,3927,9382,44896,4535688,1126902,6726,1269,3271,13819,132,34085
2483168,574862,4936,882,3964,1489,2421477,699366,3153,614,3183,1262,74,34086
1629570,322014,5810,1083,2257,201358,1827758,347407,3325,889,2588,86880,82,34086
1810215,609422,5018,1131,2613,5030,1850578,500021,1535,325,1153,1446,126,34086
7725041,1708666,13965,2992,9644,10783,6295614,1350842,6340,1198,4738,4717,97,34086
4479346,1359485,25987,3909,7686,16561,2262929,594004,6162,931,2870,4495,146,34086
1473684,334110,4569,1041,2828,3240,1767149,402089,3476,634,2893,2648,72,34086
2314989,338987,3337,584,1594,6275,3042510,379950,2295,403,1194,2753,74,34086
4054233,1243993,19891,2463,2576,163463,4045851,1168053,9925,1202,1539,69587,124,34086
2302066,331357,3719,940,1997,8598,2303040,385054,2665,542,1190,4516,80,34086
1880652,280488,2477,1420,3808,896,1813611,332284,1701,733,2124,982,78,34086
3696915,534414,8386,2985,12532,8966,2425366,395922,3057,1223,5214,3785,113,34087
3366366,764114,9654,1547,5012,22029,2729684,442022,2863,572,2099,6736,132,34087
1516515,287434,1026,340,530,566,1784991,350706,790,285,455,658,66,34087
3640788,631921,13860,1938,2068,184730,2469352,531329,4203,478,863,80924,141,34087
2288438,278485,3968,1737,2690,189409,1605999,140998,1731,676,1368,92567,131,34087
3043056,592190,3308,794,2745,7297,3751535,507728,1440,464,1678,3694,103,34087
9505207,3209649,64801,5911,4183,233510,7097351,2353908,31424,2250,2500,91603,141,34087
